date,institution,province,consumable,enrolment,occupancy_rate,is_exam_month,is_event_month,rainfall_mm,quantity_used
2021-04-01,EAV Nyagatare,Eastern,F&B Stock,591,76.1,0,0,61.0,3882.66
2021-05-01,EAV Nyagatare,Eastern,F&B Stock,600,69.0,0,0,105.7,3922.35
2021-06-01,EAV Nyagatare,Eastern,F&B Stock,574,73.3,1,0,64.5,5200.08
2021-07-01,EAV Nyagatare,Eastern,F&B Stock,580,80.9,0,0,86.5,4368.63
2021-08-01,EAV Nyagatare,Eastern,F&B Stock,593,83.4,0,0,122.8,4222.63
2021-09-01,EAV Nyagatare,Eastern,F&B Stock,592,84.4,0,1,109.7,3852.31
2021-10-01,EAV Nyagatare,Eastern,F&B Stock,611,91.2,0,0,59.5,2762.14
2021-11-01,EAV Nyagatare,Eastern,F&B Stock,558,91.8,1,0,42.7,2982.01
2021-12-01,EAV Nyagatare,Eastern,F&B Stock,590,93.3,0,0,95.4,2197.14
2022-01-01,EAV Nyagatare,Eastern,F&B Stock,551,74.5,0,0,73.9,2314.63
2022-02-01,EAV Nyagatare,Eastern,F&B Stock,545,95.8,0,0,50.2,3201.43
2022-03-01,EAV Nyagatare,Eastern,F&B Stock,615,91.2,0,1,69.2,4036.36
2022-04-01,EAV Nyagatare,Eastern,F&B Stock,541,91.3,0,0,87.8,3710.41
2022-05-01,EAV Nyagatare,Eastern,F&B Stock,543,64.2,0,0,58.8,4158.64
2022-06-01,EAV Nyagatare,Eastern,F&B Stock,567,82.6,1,0,109.7,5675.04
2022-07-01,EAV Nyagatare,Eastern,F&B Stock,619,76.2,0,0,31.7,5091.53
2022-08-01,EAV Nyagatare,Eastern,F&B Stock,648,85.5,0,0,51.9,4465.58
2022-09-01,EAV Nyagatare,Eastern,F&B Stock,576,83.1,0,1,116.8,3784.45
2022-10-01,EAV Nyagatare,Eastern,F&B Stock,544,81.4,0,0,109.8,2858.99
2022-11-01,EAV Nyagatare,Eastern,F&B Stock,587,91.5,1,0,79.1,3009.31
2022-12-01,EAV Nyagatare,Eastern,F&B Stock,478,80.4,0,0,112.9,2045.63
2023-01-01,EAV Nyagatare,Eastern,F&B Stock,566,75.7,0,0,120.1,2497.93
2023-02-01,EAV Nyagatare,Eastern,F&B Stock,604,70.2,0,0,85.2,2726.61
2023-03-01,EAV Nyagatare,Eastern,F&B Stock,571,79.1,0,1,79.6,3862.73
2023-04-01,EAV Nyagatare,Eastern,F&B Stock,522,98.2,0,0,104.5,3842.16
2023-05-01,EAV Nyagatare,Eastern,F&B Stock,607,72.4,0,0,70.1,4138.32
2023-06-01,EAV Nyagatare,Eastern,F&B Stock,620,83.6,1,0,103.5,4977.09
2023-07-01,EAV Nyagatare,Eastern,F&B Stock,594,97.4,0,0,119.9,4479.36
2023-08-01,EAV Nyagatare,Eastern,F&B Stock,600,88.6,0,0,105.2,4373.11
2023-09-01,EAV Nyagatare,Eastern,F&B Stock,613,83.0,0,1,109.3,3694.44
2023-10-01,EAV Nyagatare,Eastern,F&B Stock,552,81.8,0,0,87.7,2403.39
2023-11-01,EAV Nyagatare,Eastern,F&B Stock,605,61.9,1,0,171.4,3035.35
2023-12-01,EAV Nyagatare,Eastern,F&B Stock,572,84.1,0,0,99.1,2234.55
2018-01-01,EAV Nyagatare,Eastern,Cleaning Supplies,585,82.8,0,0,87.2,1216.6
2018-02-01,EAV Nyagatare,Eastern,Cleaning Supplies,540,84.3,0,0,94.9,1340.65
2018-03-01,EAV Nyagatare,Eastern,Cleaning Supplies,573,93.1,0,1,79.4,1859.81
2018-04-01,EAV Nyagatare,Eastern,Cleaning Supplies,618,83.4,0,0,96.4,1909.03
2018-05-01,EAV Nyagatare,Eastern,Cleaning Supplies,617,81.9,0,0,128.5,2077.17
2018-06-01,EAV Nyagatare,Eastern,Cleaning Supplies,554,89.4,1,0,80.9,2527.29
2018-07-01,EAV Nyagatare,Eastern,Cleaning Supplies,498,84.0,0,0,76.2,1724.96
2018-08-01,EAV Nyagatare,Eastern,Cleaning Supplies,563,79.4,0,0,88.6,1606.13
2018-09-01,EAV Nyagatare,Eastern,Cleaning Supplies,589,94.9,0,1,98.4,1985.93
2018-10-01,EAV Nyagatare,Eastern,Cleaning Supplies,612,93.9,0,0,146.1,1408.18
2018-11-01,EAV Nyagatare,Eastern,Cleaning Supplies,558,90.3,1,0,111.2,1466.07
2018-12-01,EAV Nyagatare,Eastern,Cleaning Supplies,636,84.1,0,0,102.8,1099.28
2019-01-01,EAV Nyagatare,Eastern,Cleaning Supplies,644,81.3,0,0,80.8,1222.8
2019-02-01,EAV Nyagatare,Eastern,Cleaning Supplies,560,78.2,0,0,74.3,1178.87
2019-03-01,EAV Nyagatare,Eastern,Cleaning Supplies,556,99.0,0,1,112.1,1969.68
2019-04-01,EAV Nyagatare,Eastern,Cleaning Supplies,615,98.7,0,0,36.9,1823.31
2019-05-01,EAV Nyagatare,Eastern,Cleaning Supplies,555,80.2,0,0,81.0,1896.03
2019-06-01,EAV Nyagatare,Eastern,Cleaning Supplies,586,84.3,1,0,68.3,2012.98
2019-07-01,EAV Nyagatare,Eastern,Cleaning Supplies,550,79.6,0,0,82.6,1776.35
2019-08-01,EAV Nyagatare,Eastern,Cleaning Supplies,565,75.0,0,0,86.2,1625.67
2019-09-01,EAV Nyagatare,Eastern,Cleaning Supplies,554,73.5,0,1,85.4,1558.21
2019-10-01,EAV Nyagatare,Eastern,Cleaning Supplies,607,87.2,0,0,87.9,1335.84
2019-11-01,EAV Nyagatare,Eastern,Cleaning Supplies,591,89.5,1,0,94.3,1601.67
2019-12-01,EAV Nyagatare,Eastern,Cleaning Supplies,593,91.3,0,0,94.0,1240.38
2020-01-01,EAV Nyagatare,Eastern,Cleaning Supplies,556,80.3,0,0,100.5,1188.48
2020-02-01,EAV Nyagatare,Eastern,Cleaning Supplies,595,92.8,0,0,47.3,1326.75
2020-03-01,EAV Nyagatare,Eastern,Cleaning Supplies,586,78.2,0,1,191.3,1827.14
2020-04-01,EAV Nyagatare,Eastern,Cleaning Supplies,577,79.9,0,0,75.6,1834.83
2020-05-01,EAV Nyagatare,Eastern,Cleaning Supplies,583,80.3,0,0,81.8,2236.4
2020-06-01,EAV Nyagatare,Eastern,Cleaning Supplies,621,86.0,1,0,49.8,2639.76
2020-07-01,EAV Nyagatare,Eastern,Cleaning Supplies,626,95.0,0,0,112.0,2460.95
2020-08-01,EAV Nyagatare,Eastern,Cleaning Supplies,581,89.0,0,0,69.6,1941.3
2020-09-01,EAV Nyagatare,Eastern,Cleaning Supplies,619,79.3,0,1,64.2,1829.37
2020-10-01,EAV Nyagatare,Eastern,Cleaning Supplies,573,89.2,0,0,76.4,1584.14
2020-11-01,EAV Nyagatare,Eastern,Cleaning Supplies,541,94.0,1,0,67.1,1177.91
2020-12-01,EAV Nyagatare,Eastern,Cleaning Supplies,587,82.0,0,0,56.7,980.56
2021-01-01,EAV Nyagatare,Eastern,Cleaning Supplies,579,91.8,0,0,107.5,1236.09
2021-02-01,EAV Nyagatare,Eastern,Cleaning Supplies,594,83.8,0,0,47.1,1235.03
2021-03-01,EAV Nyagatare,Eastern,Cleaning Supplies,573,82.7,0,1,115.5,1868.52
2021-04-01,EAV Nyagatare,Eastern,Cleaning Supplies,598,81.8,0,0,48.6,1940.71
2021-05-01,EAV Nyagatare,Eastern,Cleaning Supplies,595,64.9,0,0,65.0,1822.78
2021-06-01,EAV Nyagatare,Eastern,Cleaning Supplies,583,77.6,1,0,88.9,2333.17
2021-07-01,EAV Nyagatare,Eastern,Cleaning Supplies,575,78.3,0,0,70.8,1818.05
2021-08-01,EAV Nyagatare,Eastern,Cleaning Supplies,591,88.6,0,0,66.9,2144.42
2021-09-01,EAV Nyagatare,Eastern,Cleaning Supplies,570,96.2,0,1,70.7,1542.32
2021-10-01,EAV Nyagatare,Eastern,Cleaning Supplies,592,86.0,0,0,91.0,1329.64
2021-11-01,EAV Nyagatare,Eastern,Cleaning Supplies,578,79.9,1,0,80.9,1447.43
2021-12-01,EAV Nyagatare,Eastern,Cleaning Supplies,585,88.9,0,0,83.0,1126.84
2022-01-01,EAV Nyagatare,Eastern,Cleaning Supplies,545,81.0,0,0,10.0,1093.44
2022-02-01,EAV Nyagatare,Eastern,Cleaning Supplies,577,88.5,0,0,81.9,1433.27
2022-03-01,EAV Nyagatare,Eastern,Cleaning Supplies,514,83.5,0,1,39.6,1508.23
2022-04-01,EAV Nyagatare,Eastern,Cleaning Supplies,574,94.2,0,0,101.1,1921.37
2022-05-01,EAV Nyagatare,Eastern,Cleaning Supplies,579,78.3,0,0,73.7,2065.73
2022-06-01,EAV Nyagatare,Eastern,Cleaning Supplies,538,88.7,1,0,78.3,2521.71
2022-07-01,EAV Nyagatare,Eastern,Cleaning Supplies,608,70.6,0,0,72.6,1857.87
2022-08-01,EAV Nyagatare,Eastern,Cleaning Supplies,525,75.7,0,0,163.2,1799.57
2022-09-01,EAV Nyagatare,Eastern,Cleaning Supplies,637,90.6,0,1,67.7,1860.42
2022-10-01,EAV Nyagatare,Eastern,Cleaning Supplies,597,87.5,0,0,72.7,1244.47
2022-11-01,EAV Nyagatare,Eastern,Cleaning Supplies,678,82.9,1,0,80.2,1511.38
2022-12-01,EAV Nyagatare,Eastern,Cleaning Supplies,572,85.0,0,0,128.6,1117.95
2023-01-01,EAV Nyagatare,Eastern,Cleaning Supplies,545,82.7,0,0,76.1,1286.09
2023-02-01,EAV Nyagatare,Eastern,Cleaning Supplies,615,84.9,0,0,51.6,1285.86
2023-03-01,EAV Nyagatare,Eastern,Cleaning Supplies,580,86.7,0,1,78.8,1729.28
2023-04-01,EAV Nyagatare,Eastern,Cleaning Supplies,562,83.8,0,0,18.5,1668.83
2023-05-01,EAV Nyagatare,Eastern,Cleaning Supplies,561,93.7,0,0,65.6,2102.73
2023-06-01,EAV Nyagatare,Eastern,Cleaning Supplies,586,94.4,1,0,127.9,2512.12
2023-07-01,EAV Nyagatare,Eastern,Cleaning Supplies,565,78.7,0,0,82.8,1905.8
2023-08-01,EAV Nyagatare,Eastern,Cleaning Supplies,596,87.4,0,0,107.8,2105.3
2023-09-01,EAV Nyagatare,Eastern,Cleaning Supplies,635,85.0,0,1,123.0,1825.89
2023-10-01,EAV Nyagatare,Eastern,Cleaning Supplies,615,92.5,0,0,120.3,1474.72
2023-11-01,EAV Nyagatare,Eastern,Cleaning Supplies,559,72.8,1,0,88.8,1457.66
2023-12-01,EAV Nyagatare,Eastern,Cleaning Supplies,570,90.3,0,0,115.3,1122.0
2018-01-01,EAV Nyagatare,Eastern,Toiletries,619,60.7,0,0,53.3,792.45
2018-02-01,EAV Nyagatare,Eastern,Toiletries,555,86.7,0,0,98.7,1050.2
2018-03-01,EAV Nyagatare,Eastern,Toiletries,597,76.4,0,1,53.5,1362.66
2018-04-01,EAV Nyagatare,Eastern,Toiletries,561,71.4,0,0,119.1,1457.71
2018-05-01,EAV Nyagatare,Eastern,Toiletries,626,85.5,0,0,108.8,1779.53
2018-06-01,EAV Nyagatare,Eastern,Toiletries,560,92.9,1,0,98.3,1972.43
2018-07-01,EAV Nyagatare,Eastern,Toiletries,585,94.4,0,0,96.7,1404.37
2018-08-01,EAV Nyagatare,Eastern,Toiletries,623,76.4,0,0,127.6,1403.34
2018-09-01,EAV Nyagatare,Eastern,Toiletries,615,93.1,0,1,102.9,1481.48
2018-10-01,EAV Nyagatare,Eastern,Toiletries,592,67.9,0,0,93.5,896.79
2018-11-01,EAV Nyagatare,Eastern,Toiletries,585,74.9,1,0,54.5,1134.5
2018-12-01,EAV Nyagatare,Eastern,Toiletries,612,84.0,0,0,95.5,858.06
2019-01-01,EAV Nyagatare,Eastern,Toiletries,597,78.6,0,0,119.8,877.7
2019-02-01,EAV Nyagatare,Eastern,Toiletries,567,84.2,0,0,72.3,1047.55
2019-03-01,EAV Nyagatare,Eastern,Toiletries,563,87.7,0,1,126.5,1255.51
2019-04-01,EAV Nyagatare,Eastern,Toiletries,576,87.7,0,0,76.9,1462.13
2019-05-01,EAV Nyagatare,Eastern,Toiletries,596,92.7,0,0,71.8,1479.71
2019-06-01,EAV Nyagatare,Eastern,Toiletries,570,76.3,1,0,106.9,1587.59
2019-07-01,EAV Nyagatare,Eastern,Toiletries,649,94.4,0,0,90.4,1804.65
2019-08-01,EAV Nyagatare,Eastern,Toiletries,530,99.0,0,0,72.3,1388.98
2019-09-01,EAV Nyagatare,Eastern,Toiletries,524,87.9,0,1,56.8,1294.63
2019-10-01,EAV Nyagatare,Eastern,Toiletries,563,75.4,0,0,65.9,1003.2
2019-11-01,EAV Nyagatare,Eastern,Toiletries,541,78.0,1,0,109.9,1178.61
2019-12-01,EAV Nyagatare,Eastern,Toiletries,594,76.7,0,0,79.0,841.23
2020-01-01,EAV Nyagatare,Eastern,Toiletries,569,91.2,0,0,96.5,978.72
2020-02-01,EAV Nyagatare,Eastern,Toiletries,570,94.6,0,0,85.0,978.6
2020-03-01,EAV Nyagatare,Eastern,Toiletries,645,69.4,0,1,67.8,1276.26
2020-04-01,EAV Nyagatare,Eastern,Toiletries,655,98.5,0,0,134.8,1528.54
2020-05-01,EAV Nyagatare,Eastern,Toiletries,652,86.9,0,0,119.3,1672.56
2020-06-01,EAV Nyagatare,Eastern,Toiletries,578,82.0,1,0,83.7,1887.33
2020-07-01,EAV Nyagatare,Eastern,Toiletries,591,83.7,0,0,135.3,1177.64
2020-08-01,EAV Nyagatare,Eastern,Toiletries,595,89.7,0,0,124.4,1437.13
2020-09-01,EAV Nyagatare,Eastern,Toiletries,586,91.9,0,1,134.7,1347.67
2020-10-01,EAV Nyagatare,Eastern,Toiletries,588,97.4,0,0,26.3,1029.02
2020-11-01,EAV Nyagatare,Eastern,Toiletries,623,92.7,1,0,105.7,1068.24
2020-12-01,EAV Nyagatare,Eastern,Toiletries,553,79.3,0,0,136.4,774.27
2021-01-01,EAV Nyagatare,Eastern,Toiletries,583,78.0,0,0,115.3,844.46
2021-02-01,EAV Nyagatare,Eastern,Toiletries,577,70.5,0,0,41.6,981.21
2021-03-01,EAV Nyagatare,Eastern,Toiletries,540,99.0,0,1,28.2,1267.83
2021-04-01,EAV Nyagatare,Eastern,Toiletries,580,81.1,0,0,56.9,1276.59
2021-05-01,EAV Nyagatare,Eastern,Toiletries,550,81.7,0,0,148.6,1484.82
2021-06-01,EAV Nyagatare,Eastern,Toiletries,615,88.1,1,0,123.4,1475.77
2021-07-01,EAV Nyagatare,Eastern,Toiletries,570,94.5,0,0,72.8,1793.71
2021-08-01,EAV Nyagatare,Eastern,Toiletries,624,80.2,0,0,74.9,1317.96
2021-09-01,EAV Nyagatare,Eastern,Toiletries,561,74.1,0,1,102.9,1119.25
2021-10-01,EAV Nyagatare,Eastern,Toiletries,598,89.0,0,0,40.2,1200.54
2021-11-01,EAV Nyagatare,Eastern,Toiletries,595,90.0,1,0,67.2,1123.71
2021-12-01,EAV Nyagatare,Eastern,Toiletries,613,83.2,0,0,150.1,876.82
2022-01-01,EAV Nyagatare,Eastern,Toiletries,614,86.3,0,0,107.6,809.86
2022-02-01,EAV Nyagatare,Eastern,Toiletries,591,78.1,0,0,64.6,1163.76
2022-03-01,EAV Nyagatare,Eastern,Toiletries,573,76.0,0,1,79.2,1155.81
2022-04-01,EAV Nyagatare,Eastern,Toiletries,623,78.4,0,0,105.9,1578.24
2022-05-01,EAV Nyagatare,Eastern,Toiletries,564,88.3,0,0,59.1,1829.76
2022-06-01,EAV Nyagatare,Eastern,Toiletries,608,82.5,1,0,66.8,1836.18
2022-07-01,EAV Nyagatare,Eastern,Toiletries,569,99.0,0,0,53.2,1611.78
2022-08-01,EAV Nyagatare,Eastern,Toiletries,579,83.1,0,0,86.7,1378.17
2022-09-01,EAV Nyagatare,Eastern,Toiletries,606,88.9,0,1,102.6,1054.02
2022-10-01,EAV Nyagatare,Eastern,Toiletries,588,70.8,0,0,109.4,1108.71
2022-11-01,EAV Nyagatare,Eastern,Toiletries,552,81.9,1,0,72.0,1098.45
2022-12-01,EAV Nyagatare,Eastern,Toiletries,582,97.8,0,0,102.4,910.52
2023-01-01,EAV Nyagatare,Eastern,Toiletries,582,90.5,0,0,37.9,927.62
2023-02-01,EAV Nyagatare,Eastern,Toiletries,577,89.8,0,0,84.4,963.28
2023-03-01,EAV Nyagatare,Eastern,Toiletries,580,75.3,0,1,32.2,1370.48
2023-04-01,EAV Nyagatare,Eastern,Toiletries,597,87.7,0,0,129.1,1360.81
2023-05-01,EAV Nyagatare,Eastern,Toiletries,537,83.4,0,0,79.6,1367.35
2023-06-01,EAV Nyagatare,Eastern,Toiletries,577,79.1,1,0,34.9,1716.75
2023-07-01,EAV Nyagatare,Eastern,Toiletries,545,85.9,0,0,70.3,1623.04
2023-08-01,EAV Nyagatare,Eastern,Toiletries,628,89.4,0,0,43.5,1665.63
2023-09-01,EAV Nyagatare,Eastern,Toiletries,627,84.2,0,1,129.7,1333.62
2023-10-01,EAV Nyagatare,Eastern,Toiletries,524,77.9,0,0,141.9,843.6
2023-11-01,EAV Nyagatare,Eastern,Toiletries,579,84.3,1,0,74.6,997.35
2023-12-01,EAV Nyagatare,Eastern,Toiletries,582,79.5,0,0,47.3,852.73
2018-01-01,EAV Nyagatare,Eastern,Paper Products,612,91.0,0,0,65.7,569.04
2018-02-01,EAV Nyagatare,Eastern,Paper Products,571,96.5,0,0,109.4,752.72
2018-03-01,EAV Nyagatare,Eastern,Paper Products,606,87.4,0,1,93.6,971.99
2018-04-01,EAV Nyagatare,Eastern,Paper Products,563,72.7,0,0,111.7,967.22
2018-05-01,EAV Nyagatare,Eastern,Paper Products,546,90.6,0,0,140.4,1010.78
2018-06-01,EAV Nyagatare,Eastern,Paper Products,555,85.0,1,0,73.5,1128.15
2018-07-01,EAV Nyagatare,Eastern,Paper Products,592,71.2,0,0,46.7,986.48
2018-08-01,EAV Nyagatare,Eastern,Paper Products,579,86.7,0,0,146.3,947.04
2018-09-01,EAV Nyagatare,Eastern,Paper Products,597,76.2,0,1,113.0,842.83
2018-10-01,EAV Nyagatare,Eastern,Paper Products,582,83.1,0,0,121.0,615.33
2018-11-01,EAV Nyagatare,Eastern,Paper Products,511,82.3,1,0,104.1,649.18
2018-12-01,EAV Nyagatare,Eastern,Paper Products,616,87.5,0,0,73.1,482.63
2019-01-01,EAV Nyagatare,Eastern,Paper Products,572,92.2,0,0,78.2,613.49
2019-02-01,EAV Nyagatare,Eastern,Paper Products,592,75.9,0,0,108.7,764.62
2019-03-01,EAV Nyagatare,Eastern,Paper Products,574,75.0,0,1,88.0,705.07
2019-04-01,EAV Nyagatare,Eastern,Paper Products,590,87.6,0,0,140.3,936.97
2019-05-01,EAV Nyagatare,Eastern,Paper Products,592,77.1,0,0,79.3,883.6
2019-06-01,EAV Nyagatare,Eastern,Paper Products,574,81.6,1,0,99.0,1134.11
2019-07-01,EAV Nyagatare,Eastern,Paper Products,582,81.3,0,0,80.1,1018.8
2019-08-01,EAV Nyagatare,Eastern,Paper Products,581,90.1,0,0,86.4,925.43
2019-09-01,EAV Nyagatare,Eastern,Paper Products,574,78.3,0,1,79.2,1009.03
2019-10-01,EAV Nyagatare,Eastern,Paper Products,552,81.8,0,0,78.4,652.09
2019-11-01,EAV Nyagatare,Eastern,Paper Products,570,86.2,1,0,38.7,745.28
2019-12-01,EAV Nyagatare,Eastern,Paper Products,598,74.1,0,0,21.9,512.7
2020-01-01,EAV Nyagatare,Eastern,Paper Products,572,99.0,0,0,106.3,535.77
2020-02-01,EAV Nyagatare,Eastern,Paper Products,559,83.6,0,0,97.6,603.06
2020-03-01,EAV Nyagatare,Eastern,Paper Products,575,78.3,0,1,56.9,886.84
2020-04-01,EAV Nyagatare,Eastern,Paper Products,603,90.7,0,0,107.2,934.74
2020-05-01,EAV Nyagatare,Eastern,Paper Products,601,86.5,0,0,94.0,997.77
2020-06-01,EAV Nyagatare,Eastern,Paper Products,565,84.6,1,0,163.2,1225.1
2020-07-01,EAV Nyagatare,Eastern,Paper Products,561,77.3,0,0,75.2,1148.97
2020-08-01,EAV Nyagatare,Eastern,Paper Products,568,91.3,0,0,78.7,964.26
2020-09-01,EAV Nyagatare,Eastern,Paper Products,603,79.4,0,1,70.8,1013.72
2020-10-01,EAV Nyagatare,Eastern,Paper Products,609,90.3,0,0,113.6,749.0
2020-11-01,EAV Nyagatare,Eastern,Paper Products,640,84.4,1,0,107.3,644.02
2020-12-01,EAV Nyagatare,Eastern,Paper Products,555,74.4,0,0,128.2,425.74
2021-01-01,EAV Nyagatare,Eastern,Paper Products,567,60.1,0,0,65.1,521.02
2021-02-01,EAV Nyagatare,Eastern,Paper Products,621,87.2,0,0,65.0,784.07
2021-03-01,EAV Nyagatare,Eastern,Paper Products,580,84.3,0,1,53.9,821.04
2021-04-01,EAV Nyagatare,Eastern,Paper Products,555,84.4,0,0,92.3,1023.45
2021-05-01,EAV Nyagatare,Eastern,Paper Products,591,62.3,0,0,97.9,841.36
2021-06-01,EAV Nyagatare,Eastern,Paper Products,551,77.5,1,0,70.1,1024.46
2021-07-01,EAV Nyagatare,Eastern,Paper Products,586,72.7,0,0,100.7,1161.24
2021-08-01,EAV Nyagatare,Eastern,Paper Products,540,81.7,0,0,14.3,868.04
2021-09-01,EAV Nyagatare,Eastern,Paper Products,599,89.8,0,1,92.3,990.69
2021-10-01,EAV Nyagatare,Eastern,Paper Products,656,97.7,0,0,74.3,682.6
2021-11-01,EAV Nyagatare,Eastern,Paper Products,567,76.4,1,0,103.5,600.12
2021-12-01,EAV Nyagatare,Eastern,Paper Products,577,90.7,0,0,87.0,534.78
2022-01-01,EAV Nyagatare,Eastern,Paper Products,615,69.0,0,0,80.2,584.15
2022-02-01,EAV Nyagatare,Eastern,Paper Products,580,85.4,0,0,108.3,689.71
2022-03-01,EAV Nyagatare,Eastern,Paper Products,568,80.7,0,1,71.7,925.43
2022-04-01,EAV Nyagatare,Eastern,Paper Products,560,90.8,0,0,90.6,896.82
2022-05-01,EAV Nyagatare,Eastern,Paper Products,598,78.2,0,0,109.1,1033.23
2022-06-01,EAV Nyagatare,Eastern,Paper Products,562,88.2,1,0,106.4,1319.85
2022-07-01,EAV Nyagatare,Eastern,Paper Products,608,87.9,0,0,56.2,1268.76
2022-08-01,EAV Nyagatare,Eastern,Paper Products,537,91.6,0,0,102.9,831.82
2022-09-01,EAV Nyagatare,Eastern,Paper Products,576,83.4,0,1,129.2,835.01
2022-10-01,EAV Nyagatare,Eastern,Paper Products,572,65.3,0,0,142.0,583.54
2022-11-01,EAV Nyagatare,Eastern,Paper Products,589,83.2,1,0,87.1,737.96
2022-12-01,EAV Nyagatare,Eastern,Paper Products,630,86.0,0,0,109.7,612.95
2023-01-01,EAV Nyagatare,Eastern,Paper Products,610,80.3,0,0,122.3,662.0
2023-02-01,EAV Nyagatare,Eastern,Paper Products,612,78.7,0,0,84.9,708.77
2023-03-01,EAV Nyagatare,Eastern,Paper Products,538,96.8,0,1,89.6,914.98
2023-04-01,EAV Nyagatare,Eastern,Paper Products,562,73.4,0,0,71.9,896.96
2023-05-01,EAV Nyagatare,Eastern,Paper Products,600,85.3,0,0,100.4,1015.62
2023-06-01,EAV Nyagatare,Eastern,Paper Products,594,95.9,1,0,111.1,1360.38
2023-07-01,EAV Nyagatare,Eastern,Paper Products,588,72.0,0,0,58.7,1020.07
2023-08-01,EAV Nyagatare,Eastern,Paper Products,579,87.5,0,0,140.3,996.51
2023-09-01,EAV Nyagatare,Eastern,Paper Products,617,84.8,0,1,65.8,919.55
2023-10-01,EAV Nyagatare,Eastern,Paper Products,555,96.5,0,0,113.7,731.17
2023-11-01,EAV Nyagatare,Eastern,Paper Products,617,67.8,1,0,107.6,601.73
2023-12-01,EAV Nyagatare,Eastern,Paper Products,579,81.5,0,0,109.9,571.56
2018-01-01,IPRC East,Eastern,Soap & Detergent,650,81.2,0,0,111.3,1163.86
2018-02-01,IPRC East,Eastern,Soap & Detergent,560,78.7,0,0,85.5,1312.58
2018-03-01,IPRC East,Eastern,Soap & Detergent,623,76.7,0,1,85.8,1905.52
2018-04-01,IPRC East,Eastern,Soap & Detergent,613,83.4,0,0,104.8,1847.48
2018-05-01,IPRC East,Eastern,Soap & Detergent,596,90.0,0,0,80.1,2032.61
2018-06-01,IPRC East,Eastern,Soap & Detergent,615,89.9,1,0,67.2,2167.16
2018-07-01,IPRC East,Eastern,Soap & Detergent,638,85.4,0,0,98.6,1915.86
2018-08-01,IPRC East,Eastern,Soap & Detergent,636,81.1,0,0,85.9,1873.54
2018-09-01,IPRC East,Eastern,Soap & Detergent,645,81.8,0,1,148.8,1746.34
2018-10-01,IPRC East,Eastern,Soap & Detergent,578,89.0,0,0,78.5,1315.23
2018-11-01,IPRC East,Eastern,Soap & Detergent,608,86.6,1,0,62.7,1400.24
2018-12-01,IPRC East,Eastern,Soap & Detergent,575,77.1,0,0,101.0,1129.23
2019-01-01,IPRC East,Eastern,Soap & Detergent,599,91.6,0,0,122.2,1212.81
2019-02-01,IPRC East,Eastern,Soap & Detergent,600,77.3,0,0,23.8,1218.35
2019-03-01,IPRC East,Eastern,Soap & Detergent,645,77.0,0,1,111.0,1547.34
2019-04-01,IPRC East,Eastern,Soap & Detergent,613,91.7,0,0,70.2,1816.58
2019-05-01,IPRC East,Eastern,Soap & Detergent,597,91.6,0,0,97.1,1943.11
2019-06-01,IPRC East,Eastern,Soap & Detergent,656,91.3,1,0,69.3,2399.87
2019-07-01,IPRC East,Eastern,Soap & Detergent,607,86.6,0,0,165.7,1975.45
2019-08-01,IPRC East,Eastern,Soap & Detergent,548,81.7,0,0,32.0,1586.63
2019-09-01,IPRC East,Eastern,Soap & Detergent,550,79.0,0,1,44.4,1594.31
2019-10-01,IPRC East,Eastern,Soap & Detergent,610,88.4,0,0,86.9,1160.42
2019-11-01,IPRC East,Eastern,Soap & Detergent,625,99.0,1,0,102.3,1327.55
2019-12-01,IPRC East,Eastern,Soap & Detergent,567,78.7,0,0,103.6,1084.95
2020-01-01,IPRC East,Eastern,Soap & Detergent,617,92.4,0,0,111.2,1207.45
2020-02-01,IPRC East,Eastern,Soap & Detergent,590,87.4,0,0,64.5,1279.91
2020-03-01,IPRC East,Eastern,Soap & Detergent,619,99.0,0,1,50.7,1834.64
2020-04-01,IPRC East,Eastern,Soap & Detergent,654,92.1,0,0,115.0,1948.18
2020-05-01,IPRC East,Eastern,Soap & Detergent,648,77.3,0,0,48.4,1924.05
2020-06-01,IPRC East,Eastern,Soap & Detergent,545,95.8,1,0,126.6,2141.28
2020-07-01,IPRC East,Eastern,Soap & Detergent,598,85.4,0,0,91.6,1914.25
2020-08-01,IPRC East,Eastern,Soap & Detergent,626,84.6,0,0,118.3,1832.05
2020-09-01,IPRC East,Eastern,Soap & Detergent,591,96.7,0,1,49.3,1696.53
2020-10-01,IPRC East,Eastern,Soap & Detergent,639,80.2,0,0,99.3,1358.72
2020-11-01,IPRC East,Eastern,Soap & Detergent,584,85.4,1,0,85.3,1208.26
2020-12-01,IPRC East,Eastern,Soap & Detergent,679,79.9,0,0,120.1,1073.96
2021-01-01,IPRC East,Eastern,Soap & Detergent,577,86.8,0,0,109.5,1178.26
2021-02-01,IPRC East,Eastern,Soap & Detergent,656,99.0,0,0,97.5,1335.42
2021-03-01,IPRC East,Eastern,Soap & Detergent,623,83.9,0,1,117.8,1508.68
2021-04-01,IPRC East,Eastern,Soap & Detergent,681,92.8,0,0,39.5,1800.53
2021-05-01,IPRC East,Eastern,Soap & Detergent,634,95.4,0,0,51.8,2141.22
2021-06-01,IPRC East,Eastern,Soap & Detergent,551,85.3,1,0,123.4,2056.79
2021-07-01,IPRC East,Eastern,Soap & Detergent,564,87.2,0,0,71.9,1940.94
